/media/sf_storage2/testset/common/reel4.mov, 9, 1.6488s, 5988.72kb/s, 0.976595, 13.026255, 1.200706, 15.124090, 13.096653, 10.800606, 11.390908, 1.001383, 13.679611, 11.300660, 9.505060, 1233.760000, 0.939204, 13.407002, 64.397066, 2295.428920, 2289.288940, 2251.972220, 2563.657410, 2179.125614, 2416.993657, 
/media/sf_storage2/testset/common/reel7.mov, 0, 1.2560s, 64.55kb/s, 0.975587, 2.555412, 0.114512, 2.903134, 2.565768, 2.280182, 2.426202, 0.085848, 2.671088, 2.440936, 2.222880, 46.430000, 0.986280, 0.178779, 7.271168, 774.338448, 704.715415, 851.070024, 686.710841, 783.030927, 1058.343037, 
/media/sf_storage2/testset/common/reel1.mov, 7, 2.2019s, 3565.90kb/s, 0.980517, 16.249975, 3.856423, 25.248163, 14.446908, 12.834259, 13.517219, 2.821579, 20.251919, 12.272282, 10.732740, 657.060000, 0.949407, 2.280349, 60.973111, 2101.791282, 1933.425507, 2093.103459, 2069.379449, 2075.776697, 2263.326907, 
/media/sf_storage2/testset/common/6.mov, 2, 2.0546s, 427.20kb/s, 0.947682, 9.769198, 1.883329, 13.416398, 10.001641, 6.066094, 8.091663, 1.684002, 11.463146, 8.265475, 4.882915, 415.590000, 0.967005, 25.099688, 57.621906, 2898.324409, 2907.454183, 2988.138319, 2832.662082, 2834.377713, 2816.259413, 
/media/sf_storage2/testset/common/reel8.mov, 6, 1.9639s, 2370.94kb/s, 0.974865, 23.945523, 4.508901, 29.765060, 25.171619, 10.051789, 22.051893, 4.070266, 27.411026, 23.179626, 9.542567, 776.110000, 0.960516, 27.079877, 59.223381, 2215.217023, 2227.639652, 2220.995229, 2287.107580, 2546.479380, 2323.016333, 
/media/sf_storage2/testset/common/reel5.mov, 4, 2.2507s, 1175.55kb/s, 0.949975, 9.485489, 2.496671, 14.983551, 8.368475, 6.360937, 8.692358, 2.259965, 13.620302, 7.804723, 5.861948, 649.720000, 0.950941, 25.600580, 34.378623, 1852.040017, 2183.988355, 1786.675954, 1923.376597, 2509.138127, 2141.477741, 
/media/sf_storage2/testset/common/reel9.mov, 0, 2.1993s, 89.32kb/s, 0.973267, 7.732904, 0.671251, 9.403457, 7.657131, 6.703057, 6.988035, 0.718117, 8.702747, 6.959923, 5.741682, 79.460000, 0.979758, 0.570842, 27.137072, 1687.989328, 1811.163316, 1860.714806, 1837.174830, 1826.566376, 1877.540793, 
/media/sf_storage2/testset/common/reel6.mov, 2, 2.6170s, 489.41kb/s, 0.973753, 13.497418, 0.730496, 15.383578, 13.585305, 12.180940, 11.770137, 0.508654, 13.103199, 11.799640, 10.754056, 247.230000, 0.973486, 0.019490, 55.208578, 1236.766255, 1151.298805, 1150.477231, 1282.053207, 2166.525376, 2123.965774, 
/media/sf_storage2/testset/common/fish1.mov, 2, 1.8590s, 340.00kb/s, 0.952382, 11.615681, 0.341866, 12.932185, 11.569396, 10.984300, 9.710343, 0.264592, 10.693397, 9.677795, 9.205332, 305.810000, 0.977881, 0.049139, 68.140141, 4420.181056, 4487.629818, 5106.098069, 4567.329806, 4855.978397, 4645.650769, 
/media/sf_storage2/testset/group2/RY4-scene3.mp4, 3, 1.7185s, 752.37kb/s, 0.966229, 4.949325, 0.670458, 6.153181, 5.004031, 3.796018, 4.128996, 0.783632, 5.477224, 4.233118, 2.760700, 353.590000, 0.951246, 5.826849, 31.431755, 2725.566271, 2706.526557, 2675.109511, 2793.372938, 2564.489204, 2516.888726, 
/media/sf_storage2/testset/group2/HR4-scene1.mp4, 7, 3.1426s, 2745.17kb/s, 0.974595, 24.990698, 3.393843, 33.333562, 25.101819, 17.620844, 17.685260, 2.131993, 23.262136, 17.825481, 13.054811, 811.640000, 0.963358, 3.381307, 133.347335, 2852.748241, 2945.385968, 2868.840821, 2842.891562, 2822.293332, 2815.064701, 
/media/sf_storage2/testset/group2/HR1-scene1.mp4, 9, 5.5118s, 4748.07kb/s, 0.933111, 26.054358, 5.709673, 43.332896, 25.463196, 14.079596, 20.387371, 3.914687, 32.177795, 19.965557, 11.903035, 1688.920000, 0.905769, 50.141604, 120.327639, 3051.788330, 3107.600315, 3065.576145, 3034.326959, 3012.598226, 2934.496772, 
/media/sf_storage2/testset/group2/TY1-scene1.mp4, 2, 3.1992s, 496.34kb/s, 0.982517, 4.890674, 0.401906, 5.892891, 4.989516, 3.630778, 4.201709, 0.437017, 5.489608, 4.222836, 2.964483, 285.510000, 0.977157, 5.236666, 29.488010, 2549.630552, 2543.138892, 2552.849520, 2705.665064, 2700.180679, 2464.314670, 
/media/sf_storage2/testset/group2/RY1-scene1.mp4, 1, 1.3068s, 160.75kb/s, 0.972593, 21.548730, 0.880170, 22.783750, 21.877033, 19.245383, 20.289593, 1.019088, 21.546074, 20.647194, 17.923138, 229.890000, 0.988915, 0.035231, 27.386988, 845.822591, 738.518815, 573.613379, 742.961882, 738.108431, 698.324577, 
/media/sf_storage2/testset/group2/TY4-scene1.mp4, 7, 2.9081s, 3392.00kb/s, 0.976034, 27.482919, 8.071379, 38.289506, 31.375106, 9.238437, 22.414693, 5.727446, 30.354153, 25.211091, 9.459355, 595.550000, 0.959250, 0.041672, 100.073103, 2894.279568, 4501.502062, 3562.387261, 3611.752821, 3757.540202, 3636.470974, 
/media/sf_storage2/testset/group2/RY1-scene2.mp4, 1, 1.4201s, 246.78kb/s, 0.962391, 21.907192, 3.435827, 27.427775, 21.479526, 16.703827, 20.060474, 3.974648, 26.688740, 20.163927, 14.148451, 468.130000, 0.990189, 22.092202, 20.565582, 605.664225, 776.331152, 814.918652, 1375.209147, 1171.976400, 1289.257292, 
/media/sf_storage2/testset/group2/RY3-scene2.mp4, 6, 2.8436s, 1790.25kb/s, 0.972639, 14.176925, 2.638454, 19.825418, 14.216266, 9.151060, 12.126985, 2.468762, 17.529255, 12.143462, 7.479961, 976.810000, 0.967764, 9.305204, 75.913183, 2836.005349, 2798.457896, 2701.536042, 2766.436506, 2759.971045, 2817.344739, 
/media/sf_storage2/testset/group2/RY2-scene2.mp4, 5, 1.8052s, 1483.69kb/s, 0.979246, 14.708581, 3.174926, 18.844268, 14.901026, 3.310547, 13.750014, 3.159327, 17.783335, 13.905704, 2.419792, 450.060000, 0.963488, 2.065099, 48.469046, 2538.937995, 2101.799687, 2059.776536, 1955.477161, 2066.399219, 2081.097734, 
/media/sf_storage2/testset/group2/moon-scene5.mp4, 1, 1.6295s, 160.79kb/s, 0.960309, 23.029339, 7.264972, 27.514179, 26.944777, 9.268048, 21.667423, 7.338336, 26.061058, 25.660368, 7.747385, 116.260000, 0.976634, 0.013450, 51.129155, 1249.484890, 1891.212402, 1565.228163, 818.817546, 1623.800103, 1279.373725, 
